ROI,tile,patch,timestep,0
ROIsAzuaga,42,138,11,True
ROIsAzuaga,42,138,12,True
ROIsAzuaga,42,138,13,True
ROIsAzuaga,42,138,14,True
ROIsAzuaga,42,138,15,True
ROIsAzuaga,42,138,16,True
ROIsAzuaga,42,138,17,True
ROIsAzuaga,42,138,18,True
ROIsAzuaga,42,138,20,True
ROIsAzuaga,42,138,21,True
ROIsAzuaga,42,138,22,True
ROIsAzuaga,42,138,25,True
ROIsAzuaga,42,138,26,True
ROIsAzuaga,42,138,27,True
ROIsAzuaga,42,138,29,True
ROIsAzuaga,42,139,6,True
ROIsAzuaga,42,139,8,True
ROIsAzuaga,42,139,9,True
ROIsAzuaga,42,139,10,True
ROIsAzuaga,42,139,11,True
ROIsAzuaga,42,139,12,True
ROIsAzuaga,42,139,13,True
ROIsAzuaga,42,139,14,True
ROIsAzuaga,42,139,15,True
ROIsAzuaga,42,139,16,True
ROIsAzuaga,42,139,17,True
ROIsAzuaga,42,139,18,True
ROIsAzuaga,42,139,20,True
ROIsAzuaga,42,139,21,True
ROIsAzuaga,42,139,22,True
ROIsAzuaga,42,139,25,True
ROIsAzuaga,42,139,26,True
ROIsAzuaga,42,139,27,True
ROIsAzuaga,42,139,29,True
ROIsAzuaga,42,140,6,True
ROIsAzuaga,42,140,8,True
ROIsAzuaga,42,140,9,True
ROIsAzuaga,42,140,10,True
ROIsAzuaga,42,140,11,True
ROIsAzuaga,42,140,12,True
ROIsAzuaga,42,140,13,True
ROIsAzuaga,42,140,14,True
ROIsAzuaga,42,140,15,True
ROIsAzuaga,42,140,16,True
ROIsAzuaga,42,140,17,True
ROIsAzuaga,42,140,18,True
ROIsAzuaga,42,140,20,True
ROIsAzuaga,42,140,21,True
ROIsAzuaga,42,140,22,True
ROIsAzuaga,42,140,25,True
ROIsAzuaga,42,140,26,True
ROIsAzuaga,42,141,6,True
ROIsAzuaga,42,141,8,True
ROIsAzuaga,42,141,9,True
ROIsAzuaga,42,141,10,True
ROIsAzuaga,42,141,11,True
ROIsAzuaga,42,141,12,True
ROIsAzuaga,42,141,13,True
ROIsAzuaga,42,141,14,True
ROIsAzuaga,42,141,15,True
ROIsAzuaga,42,141,16,True
ROIsAzuaga,42,141,17,True
ROIsAzuaga,42,141,18,True
ROIsAzuaga,42,141,20,True
ROIsAzuaga,42,141,21,True
ROIsAzuaga,42,141,22,True
ROIsAzuaga,42,141,25,True
ROIsAzuaga,42,141,26,True
ROIsAzuaga,42,142,6,True
ROIsAzuaga,42,142,8,True
ROIsAzuaga,42,142,9,True
ROIsAzuaga,42,142,10,True
ROIsAzuaga,42,142,11,True
ROIsAzuaga,42,142,12,True
ROIsAzuaga,42,142,13,True
ROIsAzuaga,42,142,14,True
ROIsAzuaga,42,142,15,True
ROIsAzuaga,42,142,16,True
ROIsAzuaga,42,142,17,True
ROIsAzuaga,42,142,18,True
ROIsAzuaga,42,142,20,True
ROIsAzuaga,42,142,21,True
ROIsAzuaga,42,142,22,True
ROIsAzuaga,42,142,25,True
ROIsAzuaga,42,142,26,True
ROIsAzuaga,42,143,6,True
ROIsAzuaga,42,143,8,True
ROIsAzuaga,42,143,9,True
ROIsAzuaga,42,143,10,True
ROIsAzuaga,42,143,11,True
ROIsAzuaga,42,143,12,True
ROIsAzuaga,42,143,13,True
ROIsAzuaga,42,143,14,True
ROIsAzuaga,42,143,15,True
ROIsAzuaga,42,143,16,True
ROIsAzuaga,42,143,17,True
ROIsAzuaga,42,143,18,True
ROIsAzuaga,42,143,20,True
ROIsAzuaga,42,143,21,True
ROIsAzuaga,42,143,22,True
ROIsAzuaga,42,143,25,True
ROIsAzuaga,42,143,26,True
ROIsAzuaga,42,143,27,True
ROIsAzuaga,42,144,6,True
ROIsAzuaga,42,144,8,True
ROIsAzuaga,42,144,9,True
ROIsAzuaga,42,144,10,True
ROIsAzuaga,42,144,11,True
ROIsAzuaga,42,144,12,True
ROIsAzuaga,42,144,13,True
ROIsAzuaga,42,144,14,True
ROIsAzuaga,42,144,15,True
ROIsAzuaga,42,144,16,True
ROIsAzuaga,42,144,17,True
ROIsAzuaga,42,144,18,True
ROIsAzuaga,42,144,20,True
ROIsAzuaga,42,144,21,True
ROIsAzuaga,42,144,22,True
ROIsAzuaga,42,144,25,True
ROIsAzuaga,42,144,26,True
ROIsAzuaga,42,144,27,True
ROIsAzuaga,42,144,29,True
ROIsAzuaga,42,145,6,True
ROIsAzuaga,42,145,8,True
ROIsAzuaga,42,145,9,True
ROIsAzuaga,42,145,10,True
ROIsAzuaga,42,145,12,True
ROIsAzuaga,42,145,13,True
ROIsAzuaga,42,145,14,True
ROIsAzuaga,42,145,16,True
ROIsAzuaga,42,145,17,True
ROIsAzuaga,42,145,18,True
ROIsAzuaga,42,145,20,True
ROIsAzuaga,42,145,21,True
ROIsAzuaga,42,145,22,True
ROIsAzuaga,42,145,25,True
ROIsAzuaga,42,145,26,True
ROIsAzuaga,42,145,29,True
ROIsAzuaga,42,146,6,True
ROIsAzuaga,42,146,9,True
ROIsAzuaga,42,146,10,True
ROIsAzuaga,42,146,12,True
ROIsAzuaga,42,146,13,True
ROIsAzuaga,42,146,14,True
ROIsAzuaga,42,146,16,True
ROIsAzuaga,42,146,17,True
ROIsAzuaga,42,146,18,True
ROIsAzuaga,42,146,20,True
ROIsAzuaga,42,146,21,True
ROIsAzuaga,42,146,22,True
ROIsAzuaga,42,146,25,True
ROIsAzuaga,42,146,26,True
ROIsAzuaga,42,146,29,True
ROIsAzuaga,42,147,6,True
ROIsAzuaga,42,147,9,True
ROIsAzuaga,42,147,10,True
ROIsAzuaga,42,147,12,True
ROIsAzuaga,42,147,13,True
ROIsAzuaga,42,147,14,True
ROIsAzuaga,42,147,16,True
ROIsAzuaga,42,147,17,True
ROIsAzuaga,42,147,18,True
ROIsAzuaga,42,147,19,True
ROIsAzuaga,42,147,20,True
ROIsAzuaga,42,147,21,True
ROIsAzuaga,42,147,22,True
ROIsAzuaga,42,147,23,True
ROIsAzuaga,42,147,25,True
ROIsAzuaga,42,147,26,True
ROIsAzuaga,42,147,29,True
ROIsAzuaga,42,148,6,True
ROIsAzuaga,42,148,9,True
ROIsAzuaga,42,148,10,True
ROIsAzuaga,42,148,12,True
ROIsAzuaga,42,148,13,True
ROIsAzuaga,42,148,14,True
ROIsAzuaga,42,148,16,True
ROIsAzuaga,42,148,17,True
ROIsAzuaga,42,148,18,True
ROIsAzuaga,42,148,19,True
ROIsAzuaga,42,148,20,True
ROIsAzuaga,42,148,21,True
ROIsAzuaga,42,148,22,True
ROIsAzuaga,42,148,23,True
ROIsAzuaga,42,148,25,True
ROIsAzuaga,42,148,26,True
ROIsAzuaga,42,148,27,True
ROIsAzuaga,42,148,29,True
ROIsAzuaga,42,149,6,True
ROIsAzuaga,42,149,8,True
ROIsAzuaga,42,149,9,True
ROIsAzuaga,42,149,10,True
ROIsAzuaga,42,149,12,True
ROIsAzuaga,42,149,13,True
ROIsAzuaga,42,149,14,True
ROIsAzuaga,42,149,16,True
ROIsAzuaga,42,149,17,True
ROIsAzuaga,42,149,18,True
ROIsAzuaga,42,149,19,True
ROIsAzuaga,42,149,20,True
ROIsAzuaga,42,149,21,True
ROIsAzuaga,42,149,22,True
ROIsAzuaga,42,149,25,True
ROIsAzuaga,42,149,26,True
ROIsAzuaga,42,150,6,True
ROIsAzuaga,42,150,9,True
ROIsAzuaga,42,150,10,True
ROIsAzuaga,42,150,12,True
ROIsAzuaga,42,150,13,True
ROIsAzuaga,42,150,14,True
ROIsAzuaga,42,150,16,True
ROIsAzuaga,42,150,17,True
ROIsAzuaga,42,150,18,True
ROIsAzuaga,42,150,19,True
ROIsAzuaga,42,150,20,True
ROIsAzuaga,42,150,21,True
ROIsAzuaga,42,150,22,True
ROIsAzuaga,42,150,25,True
ROIsAzuaga,42,150,26,True
ROIsAzuaga,42,150,27,True
ROIsAzuaga,42,151,6,True
ROIsAzuaga,42,151,9,True
ROIsAzuaga,42,151,10,True
ROIsAzuaga,42,151,12,True
ROIsAzuaga,42,151,13,True
ROIsAzuaga,42,151,14,True
ROIsAzuaga,42,151,16,True
ROIsAzuaga,42,151,17,True
ROIsAzuaga,42,151,18,True
ROIsAzuaga,42,151,19,True
ROIsAzuaga,42,151,20,True
ROIsAzuaga,42,151,21,True
ROIsAzuaga,42,151,22,True
ROIsAzuaga,42,151,25,True
ROIsAzuaga,42,151,26,True
ROIsAzuaga,42,151,27,True
ROIsAzuaga,42,152,6,True
ROIsAzuaga,42,152,9,True
ROIsAzuaga,42,152,10,True
ROIsAzuaga,42,152,12,True
ROIsAzuaga,42,152,13,True
ROIsAzuaga,42,152,14,True
ROIsAzuaga,42,152,16,True
ROIsAzuaga,42,152,17,True
ROIsAzuaga,42,152,18,True
ROIsAzuaga,42,152,19,True
ROIsAzuaga,42,152,20,True
ROIsAzuaga,42,152,21,True
ROIsAzuaga,42,152,22,True
ROIsAzuaga,42,152,23,True
ROIsAzuaga,42,152,25,True
ROIsAzuaga,42,152,26,True
ROIsAzuaga,42,152,27,True
ROIsAzuaga,42,152,29,True
ROIsAzuaga,42,153,6,True
ROIsAzuaga,42,153,8,True
ROIsAzuaga,42,153,9,True
ROIsAzuaga,42,153,10,True
ROIsAzuaga,42,153,12,True
ROIsAzuaga,42,153,13,True
ROIsAzuaga,42,153,14,True
ROIsAzuaga,42,153,15,True
ROIsAzuaga,42,153,16,True
ROIsAzuaga,42,153,17,True
ROIsAzuaga,42,153,18,True
ROIsAzuaga,42,153,19,True
ROIsAzuaga,42,153,20,True
ROIsAzuaga,42,153,21,True
ROIsAzuaga,42,153,22,True
ROIsAzuaga,42,153,25,True
ROIsAzuaga,42,153,26,True
ROIsAzuaga,42,153,27,True
ROIsAzuaga,42,153,29,True
ROIsAzuaga,42,154,6,True
ROIsAzuaga,42,154,8,True
ROIsAzuaga,42,154,9,True
ROIsAzuaga,42,154,10,True
ROIsAzuaga,42,154,11,True
ROIsAzuaga,42,154,12,True
ROIsAzuaga,42,154,13,True
ROIsAzuaga,42,154,14,True
ROIsAzuaga,42,154,15,True
ROIsAzuaga,42,154,16,True
ROIsAzuaga,42,154,17,True
ROIsAzuaga,42,154,18,True
ROIsAzuaga,42,154,20,True
ROIsAzuaga,42,154,21,True
ROIsAzuaga,42,154,22,True
ROIsAzuaga,42,154,23,True
ROIsAzuaga,42,154,25,True
ROIsAzuaga,42,154,26,True
ROIsAzuaga,42,154,27,True
ROIsAzuaga,42,154,29,True
ROIsAzuaga,42,155,6,True
ROIsAzuaga,42,155,8,True
ROIsAzuaga,42,155,9,True
ROIsAzuaga,42,155,10,True
ROIsAzuaga,42,155,11,True
ROIsAzuaga,42,155,12,True
ROIsAzuaga,42,155,13,True
ROIsAzuaga,42,155,14,True
ROIsAzuaga,42,155,15,True
ROIsAzuaga,42,155,16,True
ROIsAzuaga,42,155,17,True
ROIsAzuaga,42,155,18,True
ROIsAzuaga,42,155,20,True
ROIsAzuaga,42,155,21,True
ROIsAzuaga,42,155,22,True
ROIsAzuaga,42,155,25,True
ROIsAzuaga,42,155,27,True
ROIsAzuaga,42,155,29,True
ROIsAzuaga,42,156,6,True
ROIsAzuaga,42,156,8,True
ROIsAzuaga,42,156,9,True
ROIsAzuaga,42,156,10,True
ROIsAzuaga,42,156,11,True
ROIsAzuaga,42,156,12,True
ROIsAzuaga,42,156,13,True
ROIsAzuaga,42,156,14,True
ROIsAzuaga,42,156,15,True
ROIsAzuaga,42,156,16,True
ROIsAzuaga,42,156,17,True
ROIsAzuaga,42,156,18,True
ROIsAzuaga,42,156,20,True
ROIsAzuaga,42,156,21,True
ROIsAzuaga,42,156,22,True
ROIsAzuaga,42,156,25,True
ROIsAzuaga,42,156,27,True
ROIsAzuaga,42,157,6,True
ROIsAzuaga,42,157,8,True
ROIsAzuaga,42,157,9,True
ROIsAzuaga,42,157,10,True
ROIsAzuaga,42,157,11,True
ROIsAzuaga,42,157,12,True
ROIsAzuaga,42,157,13,True
ROIsAzuaga,42,157,14,True
ROIsAzuaga,42,157,15,True
ROIsAzuaga,42,157,16,True
ROIsAzuaga,42,157,17,True
ROIsAzuaga,42,157,18,True
ROIsAzuaga,42,157,19,True
ROIsAzuaga,42,157,20,True
ROIsAzuaga,42,157,21,True
ROIsAzuaga,42,157,22,True
ROIsAzuaga,42,157,25,True
ROIsAzuaga,42,157,26,True
ROIsAzuaga,42,157,27,True
ROIsAzuaga,42,158,6,True
ROIsAzuaga,42,158,8,True
ROIsAzuaga,42,158,9,True
ROIsAzuaga,42,158,10,True
ROIsAzuaga,42,158,11,True
ROIsAzuaga,42,158,12,True
ROIsAzuaga,42,158,13,True
ROIsAzuaga,42,158,14,True
ROIsAzuaga,42,158,15,True
ROIsAzuaga,42,158,16,True
ROIsAzuaga,42,158,17,True
ROIsAzuaga,42,158,18,True
ROIsAzuaga,42,158,20,True
ROIsAzuaga,42,158,21,True
ROIsAzuaga,42,158,22,True
ROIsAzuaga,42,158,25,True
ROIsAzuaga,42,158,26,True
ROIsAzuaga,42,158,27,True
ROIsAzuaga,42,159,6,True
ROIsAzuaga,42,159,8,True
ROIsAzuaga,42,159,9,True
ROIsAzuaga,42,159,10,True
ROIsAzuaga,42,159,11,True
ROIsAzuaga,42,159,12,True
ROIsAzuaga,42,159,13,True
ROIsAzuaga,42,159,14,True
ROIsAzuaga,42,159,15,True
ROIsAzuaga,42,159,16,True
ROIsAzuaga,42,159,17,True
ROIsAzuaga,42,159,18,True
ROIsAzuaga,42,159,20,True
ROIsAzuaga,42,159,21,True
ROIsAzuaga,42,159,22,True
ROIsAzuaga,42,159,25,True
ROIsAzuaga,42,159,26,True
ROIsAzuaga,42,160,6,True
ROIsAzuaga,42,160,8,True
ROIsAzuaga,42,160,9,True
ROIsAzuaga,42,160,10,True
ROIsAzuaga,42,160,11,True
ROIsAzuaga,42,160,12,True
ROIsAzuaga,42,160,13,True
ROIsAzuaga,42,160,14,True
ROIsAzuaga,42,160,15,True
ROIsAzuaga,42,160,16,True
ROIsAzuaga,42,160,17,True
ROIsAzuaga,42,160,18,True
ROIsAzuaga,42,160,20,True
ROIsAzuaga,42,160,21,True
ROIsAzuaga,42,160,22,True
ROIsAzuaga,42,160,25,True
ROIsAzuaga,42,160,26,True
ROIsAzuaga,42,160,27,True
ROIsAzuaga,42,161,6,True
ROIsAzuaga,42,161,8,True
ROIsAzuaga,42,161,9,True
ROIsAzuaga,42,161,10,True
ROIsAzuaga,42,161,11,True
ROIsAzuaga,42,161,12,True
ROIsAzuaga,42,161,13,True
ROIsAzuaga,42,161,14,True
ROIsAzuaga,42,161,15,True
ROIsAzuaga,42,161,16,True
ROIsAzuaga,42,161,17,True
ROIsAzuaga,42,161,18,True
ROIsAzuaga,42,161,20,True
ROIsAzuaga,42,161,21,True
ROIsAzuaga,42,161,22,True
ROIsAzuaga,42,161,25,True
ROIsAzuaga,42,161,26,True
ROIsAzuaga,42,161,27,True
ROIsAzuaga,42,162,6,True
ROIsAzuaga,42,162,8,True
ROIsAzuaga,42,162,9,True
ROIsAzuaga,42,162,10,True
ROIsAzuaga,42,162,11,True
ROIsAzuaga,42,162,12,True
ROIsAzuaga,42,162,13,True
ROIsAzuaga,42,162,14,True
ROIsAzuaga,42,162,15,True
ROIsAzuaga,42,162,16,True
ROIsAzuaga,42,162,17,True
ROIsAzuaga,42,162,18,True
ROIsAzuaga,42,162,20,True
ROIsAzuaga,42,162,21,True
ROIsAzuaga,42,162,22,True
ROIsAzuaga,42,162,23,True
ROIsAzuaga,42,162,25,True
ROIsAzuaga,42,162,26,True
ROIsAzuaga,42,162,29,True
ROIsAzuaga,42,163,6,True
ROIsAzuaga,42,163,8,True
ROIsAzuaga,42,163,9,True
ROIsAzuaga,42,163,10,True
ROIsAzuaga,42,163,11,True
ROIsAzuaga,42,163,12,True
ROIsAzuaga,42,163,13,True
ROIsAzuaga,42,163,14,True
ROIsAzuaga,42,163,15,True
ROIsAzuaga,42,163,16,True
ROIsAzuaga,42,163,17,True
ROIsAzuaga,42,163,18,True
ROIsAzuaga,42,163,20,True
ROIsAzuaga,42,163,21,True
ROIsAzuaga,42,163,22,True
ROIsAzuaga,42,163,25,True
ROIsAzuaga,42,163,26,True
ROIsAzuaga,42,163,29,True
ROIsAzuaga,42,164,6,True
ROIsAzuaga,42,164,8,True
ROIsAzuaga,42,164,9,True
ROIsAzuaga,42,164,10,True
ROIsAzuaga,42,164,12,True
ROIsAzuaga,42,164,13,True
ROIsAzuaga,42,164,14,True
ROIsAzuaga,42,164,15,True
ROIsAzuaga,42,164,16,True
ROIsAzuaga,42,164,17,True
ROIsAzuaga,42,164,18,True
ROIsAzuaga,42,164,20,True
ROIsAzuaga,42,164,21,True
ROIsAzuaga,42,164,22,True
ROIsAzuaga,42,164,25,True
ROIsAzuaga,42,164,26,True
ROIsAzuaga,42,164,27,True
ROIsAzuaga,42,164,29,True
ROIsAzuaga,42,165,6,True
ROIsAzuaga,42,165,9,True
ROIsAzuaga,42,165,10,True
ROIsAzuaga,42,165,12,True
ROIsAzuaga,42,165,13,True
ROIsAzuaga,42,165,14,True
ROIsAzuaga,42,165,16,True
ROIsAzuaga,42,165,17,True
ROIsAzuaga,42,165,18,True
ROIsAzuaga,42,165,19,True
ROIsAzuaga,42,165,20,True
ROIsAzuaga,42,165,21,True
ROIsAzuaga,42,165,22,True
ROIsAzuaga,42,165,25,True
ROIsAzuaga,42,165,26,True
ROIsAzuaga,42,165,27,True
ROIsAzuaga,42,165,29,True
ROIsAzuaga,42,166,6,True
ROIsAzuaga,42,166,8,True
ROIsAzuaga,42,166,9,True
ROIsAzuaga,42,166,10,True
ROIsAzuaga,42,166,12,True
ROIsAzuaga,42,166,13,True
ROIsAzuaga,42,166,14,True
ROIsAzuaga,42,166,16,True
ROIsAzuaga,42,166,17,True
ROIsAzuaga,42,166,18,True
ROIsAzuaga,42,166,19,True
ROIsAzuaga,42,166,20,True
ROIsAzuaga,42,166,21,True
ROIsAzuaga,42,166,22,True
ROIsAzuaga,42,166,23,True
ROIsAzuaga,42,166,25,True
ROIsAzuaga,42,166,26,True
ROIsAzuaga,42,167,6,True
ROIsAzuaga,42,167,8,True
ROIsAzuaga,42,167,9,True
ROIsAzuaga,42,167,10,True
ROIsAzuaga,42,167,12,True
ROIsAzuaga,42,167,13,True
ROIsAzuaga,42,167,14,True
ROIsAzuaga,42,167,16,True
ROIsAzuaga,42,167,17,True
ROIsAzuaga,42,167,18,True
ROIsAzuaga,42,167,19,True
ROIsAzuaga,42,167,20,True
ROIsAzuaga,42,167,21,True
ROIsAzuaga,42,167,22,True
ROIsAzuaga,42,167,25,True
ROIsAzuaga,42,167,26,True
ROIsAzuaga,42,167,27,True
ROIsAzuaga,42,168,6,True
ROIsAzuaga,42,168,8,True
ROIsAzuaga,42,168,9,True
ROIsAzuaga,42,168,10,True
ROIsAzuaga,42,168,12,True
ROIsAzuaga,42,168,13,True
ROIsAzuaga,42,168,14,True
ROIsAzuaga,42,168,16,True
ROIsAzuaga,42,168,17,True
ROIsAzuaga,42,168,18,True
ROIsAzuaga,42,168,19,True
ROIsAzuaga,42,168,20,True
ROIsAzuaga,42,168,21,True
ROIsAzuaga,42,168,22,True
ROIsAzuaga,42,168,25,True
ROIsAzuaga,42,168,26,True
ROIsAzuaga,42,168,27,True
ROIsAzuaga,42,169,6,True
ROIsAzuaga,42,169,8,True
ROIsAzuaga,42,169,9,True
ROIsAzuaga,42,169,10,True
ROIsAzuaga,42,169,12,True
ROIsAzuaga,42,169,13,True
ROIsAzuaga,42,169,14,True
ROIsAzuaga,42,169,16,True
ROIsAzuaga,42,169,17,True
ROIsAzuaga,42,169,18,True
ROIsAzuaga,42,169,19,True
ROIsAzuaga,42,169,20,True
ROIsAzuaga,42,169,21,True
ROIsAzuaga,42,169,22,True
ROIsAzuaga,42,169,23,True
ROIsAzuaga,42,169,25,True
ROIsAzuaga,42,169,26,True
ROIsAzuaga,42,169,27,True
ROIsAzuaga,42,170,6,True
ROIsAzuaga,42,170,8,True
ROIsAzuaga,42,170,9,True
ROIsAzuaga,42,170,12,True
ROIsAzuaga,42,170,13,True
ROIsAzuaga,42,170,14,True
ROIsAzuaga,42,170,15,True
ROIsAzuaga,42,170,16,True
ROIsAzuaga,42,170,17,True
ROIsAzuaga,42,170,18,True
ROIsAzuaga,42,170,20,True
ROIsAzuaga,42,170,21,True
ROIsAzuaga,42,170,22,True
ROIsAzuaga,42,170,25,True
ROIsAzuaga,42,170,27,True
ROIsAzuaga,42,170,29,True
ROIsAzuaga,42,171,6,True
ROIsAzuaga,42,171,8,True
ROIsAzuaga,42,171,9,True
ROIsAzuaga,42,171,10,True
ROIsAzuaga,42,171,12,True
ROIsAzuaga,42,171,13,True
ROIsAzuaga,42,171,14,True
ROIsAzuaga,42,171,15,True
ROIsAzuaga,42,171,16,True
ROIsAzuaga,42,171,17,True
ROIsAzuaga,42,171,18,True
ROIsAzuaga,42,171,20,True
ROIsAzuaga,42,171,21,True
ROIsAzuaga,42,171,22,True
ROIsAzuaga,42,171,25,True
ROIsAzuaga,42,171,26,True
ROIsAzuaga,42,171,27,True
ROIsAzuaga,42,171,29,True
ROIsAzuaga,42,172,6,True
ROIsAzuaga,42,172,8,True
ROIsAzuaga,42,172,9,True
ROIsAzuaga,42,172,10,True
ROIsAzuaga,42,172,12,True
ROIsAzuaga,42,172,13,True
ROIsAzuaga,42,172,14,True
ROIsAzuaga,42,172,15,True
ROIsAzuaga,42,172,16,True
ROIsAzuaga,42,172,17,True
ROIsAzuaga,42,172,18,True
ROIsAzuaga,42,172,20,True
ROIsAzuaga,42,172,21,True
ROIsAzuaga,42,172,22,True
ROIsAzuaga,42,172,25,True
ROIsAzuaga,42,172,27,True
ROIsAzuaga,42,172,29,True
ROIsAzuaga,42,173,6,True
ROIsAzuaga,42,173,8,True
ROIsAzuaga,42,173,9,True
ROIsAzuaga,42,173,10,True
ROIsAzuaga,42,173,12,True
ROIsAzuaga,42,173,13,True
ROIsAzuaga,42,173,14,True
ROIsAzuaga,42,173,15,True
ROIsAzuaga,42,173,16,True
ROIsAzuaga,42,173,17,True
ROIsAzuaga,42,173,18,True
ROIsAzuaga,42,173,20,True
ROIsAzuaga,42,173,21,True
ROIsAzuaga,42,173,22,True
ROIsAzuaga,42,173,25,True
ROIsAzuaga,42,173,27,True
ROIsAzuaga,42,174,6,True
ROIsAzuaga,42,174,8,True
ROIsAzuaga,42,174,9,True
ROIsAzuaga,42,174,10,True
ROIsAzuaga,42,174,11,True
ROIsAzuaga,42,174,12,True
ROIsAzuaga,42,174,13,True
ROIsAzuaga,42,174,14,True
ROIsAzuaga,42,174,15,True
ROIsAzuaga,42,174,16,True
ROIsAzuaga,42,174,17,True
ROIsAzuaga,42,174,18,True
ROIsAzuaga,42,174,20,True
ROIsAzuaga,42,174,21,True
ROIsAzuaga,42,174,22,True
ROIsAzuaga,42,174,25,True
ROIsAzuaga,42,174,26,True
ROIsAzuaga,42,174,27,True
ROIsAzuaga,42,175,6,True
ROIsAzuaga,42,175,8,True
ROIsAzuaga,42,175,9,True
ROIsAzuaga,42,175,10,True
ROIsAzuaga,42,175,11,True
ROIsAzuaga,42,175,12,True
ROIsAzuaga,42,175,13,True
ROIsAzuaga,42,175,14,True
ROIsAzuaga,42,175,15,True
ROIsAzuaga,42,175,16,True
ROIsAzuaga,42,175,17,True
ROIsAzuaga,42,175,18,True
ROIsAzuaga,42,175,20,True
ROIsAzuaga,42,175,21,True
ROIsAzuaga,42,175,22,True
ROIsAzuaga,42,175,25,True
ROIsAzuaga,42,175,26,True
ROIsAzuaga,42,175,27,True
ROIsAzuaga,42,176,6,True
ROIsAzuaga,42,176,8,True
ROIsAzuaga,42,176,9,True
ROIsAzuaga,42,176,10,True
ROIsAzuaga,42,176,12,True
ROIsAzuaga,42,176,13,True
ROIsAzuaga,42,176,14,True
ROIsAzuaga,42,176,15,True
ROIsAzuaga,42,176,16,True
ROIsAzuaga,42,176,17,True
ROIsAzuaga,42,176,18,True
ROIsAzuaga,42,176,20,True
ROIsAzuaga,42,176,21,True
ROIsAzuaga,42,176,22,True
ROIsAzuaga,42,176,23,True
ROIsAzuaga,42,176,25,True
ROIsAzuaga,42,176,26,True
ROIsAzuaga,42,176,27,True
ROIsAzuaga,42,177,6,True
ROIsAzuaga,42,177,8,True
ROIsAzuaga,42,177,9,True
ROIsAzuaga,42,177,10,True
ROIsAzuaga,42,177,11,True
ROIsAzuaga,42,177,12,True
ROIsAzuaga,42,177,13,True
ROIsAzuaga,42,177,14,True
ROIsAzuaga,42,177,15,True
ROIsAzuaga,42,177,16,True
ROIsAzuaga,42,177,17,True
ROIsAzuaga,42,177,18,True
ROIsAzuaga,42,177,20,True
ROIsAzuaga,42,177,21,True
ROIsAzuaga,42,177,22,True
ROIsAzuaga,42,177,23,True
ROIsAzuaga,42,177,25,True
ROIsAzuaga,42,177,26,True
ROIsAzuaga,42,177,27,True
ROIsAzuaga,42,178,6,True
ROIsAzuaga,42,178,8,True
ROIsAzuaga,42,178,9,True
ROIsAzuaga,42,178,10,True
ROIsAzuaga,42,178,12,True
ROIsAzuaga,42,178,13,True
ROIsAzuaga,42,178,14,True
ROIsAzuaga,42,178,15,True
ROIsAzuaga,42,178,16,True
ROIsAzuaga,42,178,17,True
ROIsAzuaga,42,178,18,True
ROIsAzuaga,42,178,20,True
ROIsAzuaga,42,178,21,True
ROIsAzuaga,42,178,22,True
ROIsAzuaga,42,178,25,True
ROIsAzuaga,42,178,26,True
ROIsAzuaga,42,178,27,True
ROIsAzuaga,42,179,6,True
ROIsAzuaga,42,179,8,True
ROIsAzuaga,42,179,9,True
ROIsAzuaga,42,179,10,True
ROIsAzuaga,42,179,11,True
ROIsAzuaga,42,179,12,True
ROIsAzuaga,42,179,13,True
ROIsAzuaga,42,179,14,True
ROIsAzuaga,42,179,15,True
ROIsAzuaga,42,179,16,True
ROIsAzuaga,42,179,17,True
ROIsAzuaga,42,179,18,True
ROIsAzuaga,42,179,20,True
ROIsAzuaga,42,179,21,True
ROIsAzuaga,42,179,22,True
ROIsAzuaga,42,179,23,True
ROIsAzuaga,42,179,25,True
ROIsAzuaga,42,179,26,True
ROIsAzuaga,42,179,29,True
ROIsAzuaga,42,180,6,True
ROIsAzuaga,42,180,8,True
ROIsAzuaga,42,180,9,True
ROIsAzuaga,42,180,10,True
ROIsAzuaga,42,180,11,True
ROIsAzuaga,42,180,12,True
ROIsAzuaga,42,180,13,True
ROIsAzuaga,42,180,14,True
ROIsAzuaga,42,180,15,True
ROIsAzuaga,42,180,16,True
ROIsAzuaga,42,180,17,True
ROIsAzuaga,42,180,18,True
ROIsAzuaga,42,180,20,True
ROIsAzuaga,42,180,21,True
ROIsAzuaga,42,180,22,True
ROIsAzuaga,42,180,25,True
ROIsAzuaga,42,180,26,True
ROIsAzuaga,42,180,27,True
ROIsAzuaga,42,180,29,True
ROIsAzuaga,42,181,6,True
ROIsAzuaga,42,181,9,True
ROIsAzuaga,42,181,10,True
ROIsAzuaga,42,181,11,True
ROIsAzuaga,42,181,12,True
ROIsAzuaga,42,181,13,True
ROIsAzuaga,42,181,14,True
ROIsAzuaga,42,181,15,True
ROIsAzuaga,42,181,16,True
ROIsAzuaga,42,181,17,True
ROIsAzuaga,42,181,18,True
ROIsAzuaga,42,181,20,True
ROIsAzuaga,42,181,21,True
ROIsAzuaga,42,181,22,True
ROIsAzuaga,42,181,25,True
ROIsAzuaga,42,181,26,True
ROIsAzuaga,42,181,27,True
ROIsAzuaga,42,181,29,True
ROIsAzuaga,42,182,6,True
ROIsAzuaga,42,182,9,True
ROIsAzuaga,42,182,10,True
ROIsAzuaga,42,182,11,True
